"","Year","Combine","n"
"968","2006","topsoil",1
"969","2006","traditionalagriculture",1
"970","2006","traditionalknowledge",1
"971","2006","triticumaestivum",1
"972","2006","turkey",1
"973","2006","twentyfirstcentury",1
"974","2006","unitedkingdom",1
"975","2006","usdacertifiedorganic",1
"976","2006","uttaranchal",1
"977","2006","vegetable",1
"978","2006","village",1
"979","2006","westerneurope",1
"980","2006","zingiberofficinale",1
"981","2007","",8
"982","2007","asia",7
"983","2007","eurasia",7
"984","2007","nepal",5
"985","2007","southasia",5
"986","2007","himalayas",4
"987","2007","rice",4
"988","2007","animalia",3
"989","2007","grazing",3
"990","2007","agriculturalbiodiversity",2
"991","2007","agriculturalpolicy",2
"992","2007","agrobiodiversity",2
"993","2007","alternativeagriculture",2
"994","2007","apodemusagrarius",2
"995","2007","bangladesh",2
"996","2007","biodiversity",2
"997","2007","cicerarietinum",2
"998","2007","cropimprovement",2
"999","2007","cropproduction",2
"1000","2007","fodder",2
"1001","2007","himalaya",2
"1002","2007","india",2
"1003","2007","irrigation",2
"1004","2007","landraces",2
"1005","2007","landuse",2
"1006","2007","landusechange",2
"1007","2007","livestock",2
"1008","2007","oryzasativa",2
"1009","2007","overlandflow",2
"1010","2007","traditionalagriculture",2
"1011","2007","traditionalcrops",2
"1012","2007","watershed",2
"1013","2007","adaptation",1
"1014","2007","aerialphotography",1
"1015","2007","aerialphotointerpretation",1
"1016","2007","agevariation",1
"1017","2007","agriculturaldevelopment",1
"1018","2007","agriculturalecosystem",1
"1019","2007","agriculturalmanagement",1
"1020","2007","agriculturalproduction",1
"1021","2007","agriculturalresearch",1
"1022","2007","agriculturaltrade",1
"1023","2007","agriculturaltransitions",1
"1024","2007","alder-uplandrice",1
"1025","2007","animalhusbandry",1
"1026","2007","animalhusbandrypractices",1
"1027","2007","assessmentmethod",1
"1028","2007","bivariateprobit",1
"1029","2007","bosgrunniens",1
"1030","2007","cajanuscajan",1
"1031","2007","capitalassets",1
"1032","2007","caprahircus",1
"1033","2007","capsicumannuum",1
"1034","2007","caragana",1
"1035","2007","carex",1
"1036","2007","chinesefir",1
"1037","2007","cicermicrophyllum",1
"1038","2007","conferenceproceeding",1
"1039","2007","cousinia",1
"1040","2007","cropgeneticdiversity",1
"1041","2007","croppingpattern",1
"1042","2007","croppingpractice",1
"1043","2007","crops",1
"1044","2007","cultivation",1
"1045","2007","decisionmaking",1
"1046","2007","dicotyledon",1
"1047","2007","diet",1
"1048","2007","dietarytransitions",1
"1049","2007","dietbreadth",1
"1050","2007","drainage",1
"1051","2007","drainagedensity",1
"1052","2007","ecologicalapproach",1
"1053","2007","economicanalysis",1
"1054","2007","economics",1
"1055","2007","elaeagnaceae",1
"1056","2007","empowerment",1
"1057","2007","energy",1
"1058","2007","energyoutput",1
"1059","2007","energyutilization",1
"1060","2007","entrepreneur",1
"1061","2007","equusasinus",1
"1062","2007","estimationmethod",1
"1063","2007","feasibilitystudy",1
"1064","2007","foodproduction",1
"1065","2007","fragilehimalayan",1
"1066","2007","genderdisparity",1
"1067","2007","gendereddivisionsoflabour",1
"1068","2007","geneticdiversity",1
"1069","2007","geneticresource",1
"1070","2007","geneticvariation",1
"1071","2007","geographicinformationsystem",1
"1072","2007","gis",1
"1073","2007","glycinemax",1
"1074","2007","heterogeneity",1
"1075","2007","hillfarming",1
"1076","2007","himachalpradesh",1
"1077","2007","himalayanagroecosystems",1
"1078","2007","hippophaerhamnoides",1
"1079","2007","homegarden",1
"1080","2007","humanlabor",1
"1081","2007","hypsometricanalysis",1
"1082","2007","hypsometriccurve",1
"1083","2007","hypsometricintegral",1
"1084","2007","hypsometry",1
"1085","2007","indigenousknowledge",1
"1086","2007","insituconservation",1
"1087","2007","insituconservationon-farm",1
"1088","2007","integratedagriculture-aquaculture",1
"1089","2007","intellectualpropertyrights",1
"1090","2007","introducedcrops",1
"1091","2007","kumaunhimalayas",1
"1092","2007","labordivision",1
"1093","2007","land-manratio",1
"1094","2007","landdegradation",1
"1095","2007","landsatthematicmapper",1
"1096","2007","landuseplanning",1
"1097","2007","legislation",1
"1098","2007","livestockfarming",1
"1099","2007","localparticipation",1
"1100","2007","lycopersiconesculentum",1
"1101","2007","modeling",1
"1102","2007","modernvariety",1
"1103","2007","morphometry",1
"1104","2007","mountainpastures",1
"1105","2007","mountains",1
"1106","2007","nutrientaccumulation",1
"1107","2007","offtake",1
"1108","2007","on-farmconservation",1
"1109","2007","organicfarming",1
"1110","2007","organicmatter",1
"1111","2007","ovisaries",1
"1112","2007","pesticides",1
"1113","2007","poaceae",1
"1114","2007","politicalecology",1
"1115","2007","potentilla",1
"1116","2007","potentillafruticosa",1
"1117","2007","rattus",1
"1118","2007","regionalvariation",1
"1119","2007","reproductiveparametersagroecology",1
"1120","2007","resourceuse",1
"1121","2007","rhamnaceae",1
"1122","2007","rodentia",1
"1123","2007","ruraldevelopment",1
"1124","2007","ruralindia",1
"1125","2007","seedmanagement",1
"1126","2007","seedsaving",1
"1127","2007","seedtreatment",1
"1128","2007","semi-arid",1
"1129","2007","seseli",1
"1130","2007","smallfarmers",1
"1131","2007","speciesconservation",1
"1132","2007","speciesdiversity",1
"1133","2007","stallfeeding",1
"1134","2007","sustainability",1
"1135","2007","sustainableagriculture",1
"1136","2007","sustainabledevelopment",1
"1137","2007","sustainableland-usedevelopment",1
"1138","2007","sustainablelivelihoods",1
"1139","2007","sustainableruraldevelopment",1
"1140","2007","temporalvariation",1
"1141","2007","thermopsisinflata",1
"1142","2007","traditionalfarming",1
"1143","2007","traditionalknowledge",1
"1144","2007","traditionallandmanagement",1
"1145","2007","triticumaestivum",1
"1146","2007","uttaranchal",1
"1147","2007","varietaldiversity",1
"1148","2007","vegetable",1
"1149","2007","vietnam",1
"1150","2007","vignamungo",1
"1151","2007","vignaradiatavar.radiata",1
"1152","2007","village",1
"1153","2007","wateruseefficiency",1
"1154","2007","womensstatus",1
"1155","2007","yunnan",1
"1156","2007","zeamays",1
"1157","2008","asia",9
"1158","2008","eurasia",9
"1159","2008","china",6
"1160","2008","",5
"1161","2008","southasia",5
"1162","2008","agriculture",3
"1163","2008","agroforestry",3
"1164","2008","alternativeagriculture",3
"1165","2008","fareast",3
"1166","2008","himalayas",3
"1167","2008","sustainabledevelopment",3
"1168","2008","agriculturalecosystem",2
"1169","2008","apiscerana",2
"1170","2008","benefitcostratio",2
"1171","2008","biodiversity",2
"1172","2008","conservation",2
"1173","2008","conservationofnaturalresources",2
"1174","2008","conservationtillage",2
"1175","2008","economicanalysis",2
"1176","2008","fertilizers",2
"1177","2008","humans",2
"1178","2008","india",2
"1179","2008","inputenergy",2
"1180","2008","integratedfarming",2
"1181","2008","minimumtillage",2
"1182","2008","nepal",2
"1183","2008","on-farmreservoir",2
"1184","2008","outputenergy",2
"1185","2008","paybackperiod",2
"1186","2008","questionnairesurvey",2
"1187","2008","rainfedecosystem",2
"1188","2008","soilfertility",2
"1189","2008","soybeanbasedcroppingsystem",2
"1190","2008","triticumaestivum",2
"1191","2008","zerotillage",2
"1192","2008","agriculturaldevelopment",1
"1193","2008","agriculturaleconomics",1
"1194","2008","agriculturalmachinery",1
"1195","2008","agriculturalproductivity",1
"1196","2008","agriculturalsustainabilityindevelopingcountries",1
"1197","2008","agroecosystem",1
"1198","2008","agronomictraits",1
"1199","2008","animal",1
"1200","2008","animalhusbandry",1
"1201","2008","animalia",1
"1202","2008","animals",1
"1203","2008","apoidea",1
"1204","2008","aromaticrice",1
"1205","2008","article",1
"1206","2008","bacteria(microorganisms)",1
"1207","2008","bangladesh",1
"1208","2008","bee",1
"1209","2008","biologicalsurvey",1
"1210","2008","bioreactors",1
"1211","2008","bos",1
"1212","2008","cateringservice",1
"1213","2008","cd",1
"1214","2008","chemicalfertilizers",1
"1215","2008","chengdueconomicregionoryzasativa",1
"1216","2008","climateconditions",1
"1217","2008","climaticconditions",1
"1218","2008","clusteranalysis",1
"1219","2008","commercialisation",1
"1220","2008","commercialization",1
"1221","2008","competitivenessofagro-produce",1
"1222","2008","composition",1
"1223","2008","composting",1
"1224","2008","conservationmanagement",1
"1225","2008","conservationplanning",1
"1226","2008","consolidation",1
"1227","2008","contourhedgerowintercropping",1
"1228","2008","conventionaltillage",1
"1229","2008","costaccounting",1
"1230","2008","costreduction",1
"1231","2008","costs",1
"1232","2008","cropdiversity",1
"1233","2008","croppingpractice",1
"1234","2008","croppingsequences",1
"1235","2008","croppingsystems",1
"1236","2008","cultivar",1
"1237","2008","cultivatedspecies",1
"1238","2008","cultivation",1
"1239","2008","daka",1
"1240","2008","demography",1
"1241","2008","desert",1
"1242","2008","developingcountries",1
"1243","2008","developingcountry",1
"1244","2008","developingworld",1
"1245","2008","diversity",1
"1246","2008","diversityindex",1
"1247","2008","eco-geochemicalassessment",1
"1248","2008","economics",1
"1249","2008","ecosystem",1
"1250","2008","ecosystems",1
"1251","2008","electricinstrumenttransformers",1
"1252","2008","energy-useefficiency",1
"1253","2008","energyconservation",1
"1254","2008","energyconversion",1
"1255","2008","energyefficiency",1
"1256","2008","energyinputs",1
"1257","2008","energysavings",1
"1258","2008","energyuse",1
"1259","2008","environmentalprotection",1
"1260","2008","evergreenrevolution",1
"1261","2008","experiments",1
"1262","2008","exsitu",1
"1263","2008","farmingsystem",1
"1264","2008","farms",1
"1265","2008","feces",1
"1266","2008","fertilizerapplication",1
"1267","2008","fieldpea",1
"1268","2008","finance",1
"1269","2008","floristics",1
"1270","2008","fodder",1
"1271","2008","fodderavailability",1
"1272","2008","foodsupply",1
"1273","2008","forestcover",1
"1274","2008","fragmentation",1
"1275","2008","glycinemax",1
"1276","2008","gram",1
"1277","2008","grass",1
"1278","2008","greenrevolution",1
"1279","2008","growth",1
"1280","2008","harvestedwildspecies",1
"1281","2008","hedgerow",1
"1282","2008","heterosis",1
"1283","2008","hindukush",1
"1284","2008","homegarden",1
"1285","2008","human",1
"1286","2008","humanexcreta",1
"1287","2008","hygiene",1
"1288","2008","inbreedingdepression",1
"1289","2008","income",1
"1290","2008","indicators(chemical)",1
"1291","2008","indigenousknowledge",1
"1292","2008","inducedmutants",1
"1293","2008","industrialeconomics",1
"1294","2008","industrialmanagement",1
"1295","2008","insituconservation",1
"1296","2008","intensiveagriculture",1
"1297","2008","intercropping",1
"1298","2008","interview",1
"1299","2008","irrigation",1
"1300","2008","karakoram",1
"1301","2008","landconsolidation",1
"1302","2008","landdegradation",1
"1303","2008","landfragmentation",1
"1304","2008","landmanagement",1
"1305","2008","landscape",1
"1306","2008","landuseplanning",1
"1307","2008","lensculinaris",1
"1308","2008","livestock",1
"1309","2008","livestocksystem",1
"1310","2008","managementpractice",1
"1311","2008","manure",1
"1312","2008","maximumenergy",1
"1313","2008","maximumoutput",1
"1314","2008","methane",1
"1315","2008","methodology",1
"1316","2008","modeling",1
"1317","2008","morphology",1
"1318","2008","morphometricanalysis",1
"1319","2008","morphometry",1
"1320","2008","mountain",1
"1321","2008","mountainenvironment",1
"1322","2008","mountainregion",1
"1323","2008","netincomes",1
"1324","2008","newlivestockrevolution",1
"1325","2008","nitrogenfixation",1
"1326","2008","non-statutorymeasures",1
"1327","2008","nutrient",1
"1328","2008","nutrients",1
"1329","2008","organiccarbon",1
"1330","2008","output-inputenergyratio",1
"1331","2008","pakistan",1
"1332","2008","pastoralism",1
"1333","2008","patch",1
"1334","2008","patchdynamics",1
"1335","2008","photosynthesis",1
"1336","2008","pisumsativum",1
"1337","2008","plantcommunity",1
"1338","2008","plantprotection",1
"1339","2008","plants(botany)",1
"1340","2008","populationdynamics",1
"1341","2008","populationgrowth",1
"1342","2008","populationstructure",1
"1343","2008","poverty",1
"1344","2008","principalcomponentanalysis",1
"1345","2008","priorityjournal",1
"1346","2008","productivity",1
"1347","2008","pulses",1
"1348","2008","rainfed",1
"1349","2008","rainfedagriculture",1
"1350","2008","reconcilingagricultureandecosystems",1
"1351","2008","redlist",1
"1352","2008","researchwork",1
"1353","2008","reservoirs(water)",1
"1354","2008","review",1
"1355","2008","rice",1
"1356","2008","ruralpopulation",1
"1357","2008","self-relianceongrain",1
"1358","2008","senna",1
"1359","2008","sennasiamea",1
"1360","2008","shrub",1
"1361","2008","small-holder",1
"1362","2008","smallholder",1
"1363","2008","soil",1
"1364","2008","soilandwaterconservation",1
"1365","2008","soilconservation",1
"1366","2008","soilnutrient",1
"1367","2008","soilsurveys",1
"1368","2008","soybean",1
"1369","2008","speciesconservation",1
"1370","2008","speciesrichness",1
"1371","2008","stakeholder",1
"1372","2008","statutorymeasures",1
"1373","2008","structure",1
"1374","2008","subtropicalmountains",1
"1375","2008","subtropicalregion",1
"1376","2008","survey",1
"1377","2008","sustainableagriculture",1
"1378","2008","telluricprospecting",1
"1379","2008","tillage",1
"1380","2008","tillagemanagement",1
"1381","2008","totalenergies",1
"1382","2008","totalfactorproductivity",1
"1383","2008","traditionalknowledge",1
"1384","2008","traditionalregulations",1
"1385","2008","triticumaestivuml.",1
"1386","2008","tropical",1
"1387","2008","tropicalenvironment",1
"1388","2008","vegetation",1
"1389","2008","vegetationcover",1
"1390","2008","watermanagement",1
"1391","2008","watersupply",1
"1392","2008","weightedaveragevarietalage",1
"1393","2008","weirheight",1
"1394","2008","weirs",1
"1395","2008","wheat",1
"1396","2008","workercaste",1
"1397","2008","xishuangbanna",1
"1398","2008","yunnan",1
"1399","2008","zoogeography",1
"1400","2009","",8
"1401","2009","asia",8
"1402","2009","eurasia",8
"1403","2009","biodiversity",7
"1404","2009","agriculture",6
"1405","2009","china",5
"1406","2009","india",5
"1407","2009","rice",5
"1408","2009","shiftingcultivation",5
"1409","2009","southasia",5
"1410","2009","animalia",4
"1411","2009","cropproduction",4
"1412","2009","landuse",4
"1413","2009","crops",3
"1414","2009","forestry",3
"1415","2009","mountainousareas",3
"1416","2009","nepal",3
"1417","2009","wheat",3
"1418","2009","yunnan",3
"1419","2009","agrobiodiversity",2
"1420","2009","agroforestry",2
"1421","2009","article",2
"1422","2009","bos",2
"1423","2009","c",2
"1424","2009","cashcrops",2
"1425","2009","conservation",2
"1426","2009","cost-benefitanalysis",2
"1427","2009","crop",2
"1428","2009","croppingpractice",2
"1429","2009","croppingsystem",2
"1430","2009","cropresidues",2
"1431","2009","cropyield",2
"1432","2009","cultivation",2
"1433","2009","ecosystem",2
"1434","2009","environmentalimpact",2
"1435","2009","ethnicminorities",2
"1436","2009","fareast",2
"1437","2009","farmingsystem",2
