"","Year","Combine"
"1057","2006","farmingsystem"
"1058","2006","southasia"
"1059","2006","conservation"
"1060","2006","subsistenceagriculture"
"1061","2006","eurasia"
"1062","2006","biodiversity"
"1063","2006","topsoil"
"1064","2006","southasia"
"1065","2006","himalayanregions"
"1066","2006","erosion"
"1067","2006","mixedcropping"
"1068","2006","zeamays"
"1069","2006","nutrients"
"1070","2006","meteorology"
"1071","2006","asia"
"1072","2006","agriculture"
"1073","2006","eurasia"
"1074","2006","climatology"
"1075","2006","soils"
"1076","2006","soilfertility"
"1077","2006","glycinemax"
"1078","2006","hill"
"1079","2006","soil"
"1080","2006","corn"
"1081","2006","cropyield"
"1082","2006","nutrientloss"
"1083","2006","himalayas"
"1084","2006","pheffects"
"1085","2006","tillage"
"1086","2006","soilerosion"
"1087","2006","sandyloam"
"1088","2006","conservationtillage"
"1089","2006","nepal"
"1090","2006","eurasia"
"1091","2006","insecticide"
"1092","2006","cropproduction"
"1093","2006","agriculturalpractice"
"1094","2006","pestcontrol"
"1095","2006","africa"
"1096","2006","agriculturalecosystem"
"1097","2006","vegetable"
"1098","2006","lepidoptera"
"1099","2006","environmentalimpact"
"1100","2006","southasia"
"1101","2006","himalayas"
"1102","2006","eastafrica"
"1103","2006","asia"
"1104","2006","kenya"
"1105","2006","sub-saharanafrica"
"1106","2006","india"
"1107","2006","hexapoda"
"1108","2006","geneticdiversity"
"1109","2006","crops"
"1110","2006","rice"
"1111","2006","satellites"
"1112","2006","geneticengineering"
"1113","2006","agro-morphologicaldiversity"
"1114","2006","napal"
"1115","2006","morphology"
"1116","2006","microsatellites"
"1117","2006","agriculturalproduction"
"1118","2006","biodiversity"
"1119","2006","farmingsystem"
"1120","2006","nationalplanning"
"1121","2006","sustainabledevelopment"
"1122","2006","asia"
"1123","2006","centraleurope"
"1124","2006","eurasia"
"1125","2006","europe"
"1126","2006","nepal"
"1127","2006","southasia"
"1128","2006","switzerland"
"1129","2006","turkey"
"1130","2006","agriculturaldevelopment"
"1131","2006","uttaranchal"
"1132","2006","southasia"
"1133","2006","resourcemanagement"
"1134","2006","forestresource"
"1135","2006","biodiversity"
"1136","2006","resourceuse"
"1137","2006","socioeconomicconditions"
"1138","2006","himalayas"
"1139","2006","eurasia"
"1140","2006","india"
"1141","2006","traditionalagriculture"
"1142","2006","agriculturalecosystem"
"1143","2006","asia"
"1144","2006","southasia"
"1145","2006","karakoram"
"1146","2006","village"
"1147","2006","ovisaries"
"1148","2006","pakistan"
"1149","2006","eurasia"
"1150","2006","livestockfarming"
"1151","2006","catalysis"
"1152","2006","caprahircus"
"1153","2006","asia"
"1154","2006","householdstructure"
"1155","2006","bostaurus"
"1156","2006","animalia"
"1157","2006","semiaridregion"
"1158","2006","nutritionalrequirement"
"1159","2006","economicactivity"
"1160","2006","alliumsativum"
"1161","2006","cicerarietinum"
"1162","2006","colocasiaesculenta"
"1163","2006","helianthus"
"1164","2006","ipomoeabatatas"
"1165","2006","lycopersiconesculentum"
"1166","2006","solanumtuberosum"
"1167","2006","triticumaestivum"
"1168","2006","zeamays"
"1169","2006","zingiberofficinale"
"1170","2006","europe"
"1171","2006","agriculturalresearch"
"1172","2006","eurasia"
"1173","2006","england"
"1174","2006","india"
"1175","2006","humus"
"1176","2006","recycling"
"1177","2006","organicfarming"
"1178","2006","unitedkingdom"
"1179","2006","soilfertility"
"1180","2006","animalia"
"1181","2006","asia"
"1182","2006","westerneurope"
"1183","2006","southasia"
"1184","2006","fagopyrumesculentum"
"1185","2006","agriculture"
"1186","2006","precisionagriculture"
"1187","2006","agriculturalecosystem"
"1188","2006","agriculturalproduction"
"1189","2006","agriculturaldevelopment"
"1190","2006","twentyfirstcentury"
"1191","2006","alternativeagriculture"
"1192","2006","eurasia"
"1193","2006","china"
"1194","2006","soilmechanics"
"1195","2006","peoplesrepublicofchina"
"1196","2006","slope"
"1197","2006","asia"
"1198","2006","soilerosion"
"1199","2006","grain-for-greenprogramme"
"1200","2006","fareast"
"1201","2006","slopingfarmland"
"1202","2006","sichuan"
"1203","2006","informationsystems"
"1204","2006","slopestability"
"1205","2006","yangtzeriver"
"1206","2006","erosion"
"1207","2006","spatialanalysis"
"1208","2006","agriculturalland"
"1209","2006","gis"
"1210","2006","geographicinformationsystems"
"1211","2006","agriculture"
"1212","2006","forestry"
"1213","2006","landusechange"
"1214","2006","landuse"
"1215","2006",""
"1216","2006","lumbini"
"1217","2006","speciesrichness"
"1218","2006","eurasia"
"1219","2006","southasia"
"1220","2006","asia"
"1221","2006","gulmi"
"1222","2006","speciesinventory"
"1223","2006","nepal"
"1224","2006","homegarden"
"1225","2006","rupandehi"
"1226","2006","animalia"
"1227","2006","diversityindex"
"1228","2006","cropplant"
"1229","2006","principalcomponentanalysis"
"1230","2006","speciesdiversity"
"1231","2006","agriculturalecosystem"
"1232","2006","biodiversity"
"1233","2006","fragaria"
"1234","2006","fragariaxananassa"
"1235","2007",""
"1236","2007","geographicinformationsystem"
"1237","2007","aerialphotointerpretation"
"1238","2007","landdegradation"
"1239","2007","hypsometricanalysis"
"1240","2007","hypsometriccurve"
"1241","2007","drainagedensity"
"1242","2007","overlandflow"
"1243","2007","hypsometricintegral"
"1244","2007","himalayanagroecosystems"
"1245","2007","sustainableagriculture"
"1246","2007","insituconservationon-farm"
"1247","2007","cropgeneticdiversity"
"1248","2007","indigenousknowledge"
"1249","2007","grazing"
"1250","2007","traditionallandmanagement"
"1251","2007","himalaya"
"1252","2007","sustainablelivelihoods"
"1253","2007","dietbreadth"
"1254","2007","stallfeeding"
"1255","2007","dietarytransitions"
"1256","2007","agriculturaltransitions"
"1257","2007","politicalecology"
"1258","2007","ruralindia"
"1259","2007","hillfarming"
"1260","2007","smallfarmers"
"1261","2007","animalhusbandrypractices"
"1262","2007",""
"1263","2007","energy"
"1264","2007","landuse"
"1265","2007","sustainableland-usedevelopment"
"1266","2007","introducedcrops"
"1267","2007","economics"
"1268","2007","traditionalcrops"
"1269","2007","mountains"
"1270","2007","himalaya"
"1271","2007","nutrientaccumulation"
"1272","2007","integratedagriculture-aquaculture"
"1273","2007","wateruseefficiency"
"1274","2007","vietnam"
"1275","2007","agrobiodiversity"
"1276","2007","bangladesh"
"1277","2007","seedmanagement"
"1278","2007","seedsaving"
"1279","2007","gendereddivisionsoflabour"
"1280","2007","mountainpastures"
"1281","2007","offtake"
"1282","2007","resourceuse"
"1283","2007","ruraldevelopment"
"1284","2007","semi-arid"
"1285","2007","agriculturalbiodiversity"
"1286","2007","landraces"
"1287","2007","modernvariety"
"1288","2007","varietaldiversity"
"1289","2007","on-farmconservation"
"1290","2007","rice"
"1291","2007","nepal"
"1292","2007",""
"1293","2007","rice"
"1294","2007","geneticdiversity"
"1295","2007","nepal"
"1296","2007","landraces"
"1297","2007","croppingpattern"
"1298","2007","irrigation"
"1299","2007","livestock"
"1300","2007","fodder"
"1301","2007","grazing"
"1302","2007","land-manratio"
"1303","2007","yunnan"
"1304","2007","sustainableruraldevelopment"
"1305","2007","traditionalfarming"
"1306","2007","traditionalknowledge"
"1307","2007","chinesefir"
"1308","2007","alder-uplandrice"
"1309","2007","capitalassets"
"1310","2007","agrobiodiversity"
"1311","2007",""
"1312","2007","agriculturalbiodiversity"
"1313","2007","insituconservation"
"1314","2007","nepal"
"1315","2007","bivariateprobit"
"1316","2007","rice"
"1317","2007","agevariation"
"1318","2007","regionalvariation"
"1319","2007","apodemusagrarius"
"1320","2007","temporalvariation"
"1321","2007","reproductiveparametersagroecology"
"1322","2007","alternativeagriculture"
"1323","2007","feasibilitystudy"
"1324","2007","foodproduction"
"1325","2007","organicfarming"
"1326","2007","organicmatter"
"1327","2007","sustainability"
"1328","2007","watershed"
"1329","2007","drainage"
"1330","2007","morphometry"
"1331","2007","hypsometry"
"1332","2007","eurasia"
"1333","2007","gis"
"1334","2007","aerialphotography"
"1335","2007","landsatthematicmapper"
"1336","2007","overlandflow"
"1337","2007","asia"
"1338","2007","nepal"
"1339","2007","southasia"
"1340","2007","landusechange"
"1341","2007","kumaunhimalayas"
"1342","2007","india"
"1343","2007","speciesdiversity"
"1344","2007","himalayas"
"1345","2007","speciesconservation"
"1346","2007","heterogeneity"
"1347","2007","eurasia"
"1348","2007","asia"
"1349","2007","cropproduction"
"1350","2007","southasia"
"1351","2007","alternativeagriculture"
"1352","2007","geneticvariation"
"1353","2007","adaptation"
"1354","2007","assessmentmethod"
"1355","2007","cropimprovement"
"1356","2007","agriculturalmanagement"
"1357","2007","uttaranchal"
"1358","2007","livestock"
"1359","2007","bosgrunniens"
"1360","2007","ecologicalapproach"
"1361","2007","cicermicrophyllum"
"1362","2007","diet"
"1363","2007","eurasia"
"1364","2007","potentilla"
"1365","2007","equusasinus"
"1366","2007","carex"
"1367","2007","seseli"
"1368","2007","asia"
"1369","2007","ovisaries"
"1370","2007","traditionalagriculture"
"1371","2007","animalhusbandry"
"1372","2007","caprahircus"
"1373","2007","landuseplanning"
"1374","2007","cousinia"
"1375","2007","cicerarietinum"
"1376","2007","animalia"
"1377","2007","himalayas"
"1378","2007","caragana"
"1379","2007","thermopsisinflata"
"1380","2007","potentillafruticosa"
"1381","2007",""
"1382","2007","animalia"
"1383","2007","poaceae"
"1384","2007","vignaradiatavar.radiata"
"1385","2007","cicerarietinum"
"1386","2007","glycinemax"
"1387","2007","vignamungo"
"1388","2007","cajanuscajan"
"1389","2007","humanlabor"
"1390","2007","economicanalysis"
"1391","2007","traditionalcrops"
"1392","2007","energyutilization"
"1393","2007","cultivation"
"1394","2007","crops"
"1395","2007","vegetable"
"1396","2007","capsicumannuum"
"1397","2007","pesticides"
"1398","2007","fragilehimalayan"
"1399","2007","agriculturalecosystem"
"1400","2007","eurasia"
"1401","2007","dicotyledon"
"1402","2007","energyoutput"
"1403","2007","lycopersiconesculentum"
"1404","2007","traditionalagriculture"
"1405","2007","himalayas"
"1406","2007","asia"
"1407","2007","landuse"
"1408","2007",""
"1409","2007","seedtreatment"
"1410","2007","southasia"
"1411","2007","labordivision"
"1412","2007","village"
"1413","2007","eurasia"
"1414","2007","homegarden"
"1415","2007","genderdisparity"
"1416","2007","bangladesh"
"1417","2007","asia"
"1418","2007","biodiversity"
"1419","2007","womensstatus"
"1420","2007",""
"1421","2007","oryzasativa"
"1422","2007","elaeagnaceae"
"1423","2007","hippophaerhamnoides"
"1424","2007","rhamnaceae"
"1425","2007","oryzasativa"
"1426","2007","india"
"1427","2007","eurasia"
"1428","2007","sustainabledevelopment"
"1429","2007","croppingpractice"
"1430","2007","watershed"
"1431","2007","southasia"
"1432","2007","conferenceproceeding"
"1433","2007","landusechange"
"1434","2007","zeamays"
"1435","2007","himachalpradesh"
"1436","2007","himalayas"
"1437","2007","asia"
"1438","2007","animalia"
"1439","2007","fodder"
"1440","2007","irrigation"
"1441","2007","grazing"
"1442","2007","livestockfarming"
"1443","2007","triticumaestivum"
"1444","2007",""
"1445","2007","intellectualpropertyrights"
"1446","2007","legislation"
"1447","2007","entrepreneur"
"1448","2007","empowerment"
"1449","2007","agriculturalpolicy"
"1450","2007","agriculturalproduction"
"1451","2007","agriculturaltrade"
"1452","2007","agriculturaldevelopment"
"1453","2007","decisionmaking"
"1454","2007","localparticipation"
"1455","2007","estimationmethod"
"1456","2007","geneticresource"
"1457","2007","agriculturalpolicy"
"1458","2007","agriculturalresearch"
"1459","2007","modeling"
"1460","2007","cropproduction"
"1461","2007","eurasia"
"1462","2007","asia"
"1463","2007","biodiversity"
"1464","2007","cropimprovement"
"1465","2007","southasia"
"1466","2007","rice"
"1467","2007","nepal"
"1468","2007","rattus"
"1469","2007","apodemusagrarius"
"1470","2007","rodentia"
"1471","2008","organiccarbon"
"1472","2008","growth"
"1473","2008","rice"
"1474","2008","methane"
"1475","2008","photosynthesis"
"1476","2008","cultivatedspecies"
"1477","2008","harvestedwildspecies"
"1478","2008","traditionalregulations"
"1479","2008","commercialisation"
"1480","2008","insituconservation"
"1481","2008","indigenousknowledge"
"1482","2008","agronomictraits"
"1483","2008","aromaticrice"
"1484","2008","heterosis"
"1485","2008","inbreedingdepression"
"1486","2008","inducedmutants"
"1487","2008","competitivenessofagro-produce"
"1488","2008","newlivestockrevolution"
"1489","2008","self-relianceongrain"
"1490","2008","sustainabledevelopment"
"1491","2008","agriculturalproductivity"
"1492","2008","china"
"1493","2008","cropdiversity"
"1494","2008","totalfactorproductivity"
"1495","2008","diversityindex"
"1496","2008","wheat"
"1497","2008","conservation"
"1498","2008","patch"
"1499","2008","composition"
"1500","2008","tropical"
"1501","2008","agroforestry"
"1502","2008","structure"
"1503","2008","exsitu"
"1504","2008","agriculturalsustainabilityindevelopingcountries"
"1505","2008","evergreenrevolution"
"1506","2008","reconcilingagricultureandecosystems"
"1507","2008",""
"1508","2008","gram"
"1509","2008","pulses"
"1510","2008","weightedaveragevarietalage"
"1511","2008","diversity"
"1512","2008","economicanalysis"
"1513","2008","small-holder"
"1514","2008","survey"
"1515","2008","pakistan"
"1516","2008","fodderavailability"
"1517","2008","livestocksystem"
"1518","2008","on-farmreservoir"
"1519","2008","integratedfarming"
"1520","2008","rainfedecosystem"
"1521","2008","weirheight"
"1522","2008","benefitcostratio"
"1523","2008","paybackperiod"
"1524","2008","outputenergy"
"1525","2008","zerotillage"
"1526","2008","minimumtillage"
"1527","2008","soybeanbasedcroppingsystem"
"1528","2008","conservationtillage"
"1529","2008","inputenergy"
"1530","2008","soilandwaterconservation"
"1531","2008","sustainableagriculture"
"1532","2008","contourhedgerowintercropping"
"1533","2008","agroforestry"
"1534","2008","subtropicalmountains"
"1535","2008","china"
"1536","2008","morphometricanalysis"
"1537","2008","china"
"1538","2008","apiscerana"
"1539","2008","nepal"
"1540","2008","landconsolidation"
"1541","2008","landfragmentation"
"1542","2008","non-statutorymeasures"
"1543","2008","statutorymeasures"
"1544","2008","eco-geochemicalassessment"
"1545","2008","agroecosystem"
"1546","2008","cd"
"1547","2008","chengdueconomicregionoryzasativa"
"1548","2008","bacteria(microorganisms)"
"1549","2008","questionnairesurvey"
"1550","2008","asia"
"1551","2008","mountainregion"
"1552","2008","senna"
"1553","2008","plantcommunity"
"1554","2008","tropicalenvironment"
"1555","2008","biodiversity"
"1556","2008","china"
"1557","2008","cultivar"
"1558","2008","conservationplanning"
"1559","2008","sennasiamea"
"1560","2008","traditionalknowledge"
"1561","2008","yunnan"
"1562","2008","eurasia"
"1563","2008","biologicalsurvey"
"1564","2008","agriculturalecosystem"
"1565","2008","fareast"
"1566","2008","daka"
"1567","2008","conservationmanagement"
"1568","2008","commercialization"
"1569","2008","xishuangbanna"
"1570","2008",""
"1571","2008",""
